1270,566037735849; 456,30922693266825
1167,5471698113206; 412,31920199501224
1077,735849056604; 483,5411471321694
898,1132075471697; 424,88778054862826
924,5283018867925; 439,5511221945135
1645,6603773584907; 688,8279301745634
1680; 695,1122194513714
1693,2075471698113; 751,6708229426433
1706,4150943396226; 808,229426433915
1640,3773584905657; 810,3241895261845
1759,2452830188677; 780,9975062344138
1751,3207547169814; 724,4389027431421
1772,452830188679; 705,5860349127181
1820; 682,5436408977555
1872,8301886792456; 739,1022443890273
1952,0754716981132; 875,2618453865335
2020,7547169811323; 929,725685785536
1981,132075471698; 1021,8952618453865
1989,0566037735848; 638,5536159600996
1917,735849056604; 625,9850374064837
1854,3396226415093; 563,1421446384038
1777,7358490566035; 600,8478802992518
1695,8490566037735; 640,6483790523689
1418,4905660377358; 707,6807980049873
1439,6226415094338; 732,8179551122194
1423,7735849056603; 766,3341645885286
1373,5849056603774; 783,0922693266832
1400; 816,6084788029924
1458,11320754717; 820,798004987531
1215,0943396226417; 672,0698254364088
1270,566037735849; 607,1321695760597
1339,2452830188677; 642,7431421446382
1344,5283018867922; 676,2593516209474
1378,867924528302; 688,8279301745634
1347,1698113207544; 705,5860349127181
1336,6037735849054; 724,4389027431421
1315,4716981132074; 711,8703241895261
1238,867924528302; 688,8279301745634
1201,88679245283; 690,9226932668328
1156,9811320754716; 657,4064837905235
1220,3773584905662; 634,364089775561
1217,735849056604; 590,374064837905
1154,3396226415093; 571,5211970074811
1164,9056603773583; 519,152119700748
1120; 554,7630922693265
1093,5849056603774; 575,7107231920197
1061,8867924528304; 581,9950124688278
1090,9433962264152; 598,7531172069823
1156,9811320754716; 605,0374064837904
1075,0943396226417; 634,364089775561
1051,320754716981; 625,9850374064837
987,9245283018867; 613,4164588528677
961,5094339622641; 598,7531172069823
950,9433962264151; 569,4264339152118
900,754716981132; 558,9526184538652
803,0188679245283; 502,39401496259336
718,4905660377358; 454,2144638403988
779,2452830188679; 431,1720698254361
813,5849056603773; 426,9825436408976
826,7924528301886; 450,0249376558602
858,4905660377359; 456,30922693266825
863,7735849056602; 433,2668329177055
898,1132075471697; 447,93017456359087
919,245283018868; 466,78304239401484
929,811320754717; 494,0149625935161
948,3018867924528; 473,0673316708228
979,9999999999999; 487,730673316708
1006,4150943396224; 475,1620947630921
700; 353,6658354114711
586,4150943396227; 251,0224438902742
620,7547169811321; 236,35910224438874
446,41509433962267; 271,97007481296737
459,62264150943395; 297,1072319201993
459,62264150943395; 324,33915211970054
528,3018867924528; 309,6758104738153
987,9245283018867; 521,2468827930173
1016,9811320754717; 544,2892768079798
1051,320754716981; 535,9102244389026
1085,6603773584907; 525,4364089775559
1056,6037735849054; 510,77306733167063
